id_no,date,stock_name,price
1647,14-08-2024,AAPL,1966
1648,15-08-2024,AAPL,1967
1649,16-08-2024,AAPL,1968
1650,17-08-2024,AAPL,1969
1651,18-08-2024,AAPL,1970
1652,19-08-2024,AAPL,1971
1653,20-08-2024,AAPL,1972
1654,21-08-2024,AAPL,1973
1655,22-08-2024,AAPL,1974
1656,23-08-2024,AAPL,1975
1657,24-08-2024,AAPL,1976
1658,25-08-2024,AAPL,1977
1659,26-08-2024,AAPL,1978
1660,27-08-2024,AAPL,1979
1661,28-08-2024,AAPL,1980
1662,29-08-2024,AAPL,1981
1663,30-08-2024,AAPL,1982
1664,31-08-2024,AAPL,1983
1665,01-09-2024,AAPL,1984
1666,02-09-2024,AAPL,1985
1667,03-09-2024,AAPL,1986
1668,04-09-2024,AAPL,1987
1669,05-09-2024,AAPL,1988
1670,06-09-2024,AAPL,1989
1671,07-09-2024,AAPL,1990
1672,08-09-2024,AAPL,1991
1673,09-09-2024,AAPL,1992
1674,10-09-2024,AAPL,1993
1675,11-09-2024,AAPL,1994
1676,12-09-2024,AAPL,1995
1677,13-09-2024,AAPL,1996
1678,14-09-2024,AAPL,1997
1679,15-09-2024,AAPL,1998
1680,16-09-2024,AAPL,1999
1681,17-09-2024,AAPL,2000
1682,18-09-2024,AAPL,2001
1683,19-09-2024,AAPL,2002
1684,20-09-2024,AAPL,2003
1685,21-09-2024,AAPL,2004
1686,22-09-2024,AAPL,2005
1687,23-09-2024,AAPL,2006
1688,24-09-2024,AAPL,2007
1689,25-09-2024,AAPL,2008
1690,26-09-2024,AAPL,2009
1691,27-09-2024,AAPL,2010
1692,28-09-2024,AAPL,2011
1693,29-09-2024,AAPL,2012
1694,30-09-2024,AAPL,2013
1695,01-10-2024,AAPL,2014
1696,02-10-2024,AAPL,2015
1697,03-10-2024,AAPL,2016
1698,04-10-2024,AAPL,2017
1699,05-10-2024,AAPL,2018
1700,06-10-2024,AAPL,2019
1701,07-10-2024,AAPL,2020
1702,08-10-2024,AAPL,2021
1703,09-10-2024,AAPL,2022
1704,10-10-2024,AAPL,2023
1705,11-10-2024,AAPL,2024
1706,12-10-2024,AAPL,2025
1707,13-10-2024,AAPL,2026
1708,14-10-2024,AAPL,2027
1709,15-10-2024,AAPL,2028
1710,16-10-2024,AAPL,2029
1711,17-10-2024,AAPL,2030
1712,18-10-2024,AAPL,2031
1713,19-10-2024,AAPL,2032
1714,20-10-2024,AAPL,2033
1715,21-10-2024,AAPL,2034
1716,22-10-2024,AAPL,2035
1717,23-10-2024,AAPL,2036
1718,24-10-2024,AAPL,2037
1719,25-10-2024,AAPL,2038
1720,26-10-2024,AAPL,2039
1721,27-10-2024,AAPL,2040
1722,28-10-2024,AAPL,2041
1723,29-10-2024,AAPL,2042
1724,30-10-2024,AAPL,2043
1725,31-10-2024,AAPL,2044
1726,01-11-2024,AAPL,2045
1727,02-11-2024,AAPL,2046
1728,03-11-2024,AAPL,2047
1729,04-11-2024,AAPL,2048
1730,05-11-2024,AAPL,2049
1731,06-11-2024,AAPL,2050
1732,07-11-2024,AAPL,2051
1733,08-11-2024,AAPL,2052
1734,09-11-2024,AAPL,2053
1735,10-11-2024,AAPL,2054
1736,11-11-2024,AAPL,2055
1737,12-11-2024,AAPL,2056
1738,13-11-2024,AAPL,2057
1739,14-11-2024,AAPL,2058
1740,15-11-2024,AAPL,2059
1741,16-11-2024,AAPL,2060
1742,17-11-2024,AAPL,2061
1743,18-11-2024,AAPL,2062
1744,19-11-2024,AAPL,2063
1745,20-11-2024,AAPL,2064
1746,21-11-2024,AAPL,2065
1747,22-11-2024,AAPL,2066
1748,23-11-2024,AAPL,2067
1749,24-11-2024,AAPL,2068
1750,25-11-2024,AAPL,2069
1751,26-11-2024,AAPL,2070
1752,27-11-2024,AAPL,2071
1753,28-11-2024,AAPL,2072
1754,29-11-2024,AAPL,2073
1755,30-11-2024,AAPL,2074
1756,01-12-2024,AAPL,2075
1757,02-12-2024,AAPL,2076
1758,03-12-2024,AAPL,2077
1759,04-12-2024,AAPL,2078
1760,05-12-2024,AAPL,2079
1761,06-12-2024,AAPL,2080
1762,07-12-2024,AAPL,2081
1763,08-12-2024,AAPL,2082
1764,09-12-2024,AAPL,2083
1765,10-12-2024,AAPL,2084
1766,11-12-2024,AAPL,2085
1767,12-12-2024,AAPL,2086
1768,13-12-2024,AAPL,2087
1769,14-12-2024,AAPL,2088
1770,15-12-2024,AAPL,2089
1771,16-12-2024,AAPL,2090
1772,17-12-2024,AAPL,2091
1773,18-12-2024,AAPL,2092
1774,19-12-2024,AAPL,2093
1775,20-12-2024,AAPL,2094
1776,21-12-2024,AAPL,2095
1777,22-12-2024,AAPL,2096
1778,23-12-2024,AAPL,2097
1779,24-12-2024,AAPL,2098
1780,25-12-2024,AAPL,2099
1781,26-12-2024,AAPL,2100
1782,27-12-2024,AAPL,2101
1783,28-12-2024,AAPL,2102
1784,29-12-2024,AAPL,2103
1785,30-12-2024,AAPL,2104
1786,31-12-2024,AAPL,2105
1787,01-01-2025,AAPL,2106
1788,02-01-2025,AAPL,2107
1789,03-01-2025,AAPL,2108
1790,04-01-2025,AAPL,2109
1791,05-01-2025,AAPL,2110
1792,06-01-2025,AAPL,2111
1793,07-01-2025,AAPL,2112
1794,08-01-2025,AAPL,2113
1795,09-01-2025,AAPL,2114
1796,10-01-2025,AAPL,2115
1797,11-01-2025,AAPL,2116
1798,12-01-2025,AAPL,2117
1799,13-01-2025,AAPL,2118
1800,14-01-2025,AAPL,2119
1801,15-01-2025,AAPL,2120
1802,16-01-2025,AAPL,2121
1803,17-01-2025,AAPL,2122
1804,18-01-2025,AAPL,2123
1805,19-01-2025,AAPL,2124
1806,20-01-2025,AAPL,2125
1807,21-01-2025,AAPL,2126
1808,22-01-2025,AAPL,2127
1809,23-01-2025,AAPL,2128
1810,24-01-2025,AAPL,2129
1811,25-01-2025,AAPL,2130
1812,26-01-2025,AAPL,2131
1813,27-01-2025,AAPL,2132
1814,28-01-2025,AAPL,2133
1815,29-01-2025,AAPL,2134
1816,30-01-2025,AAPL,2135
1817,31-01-2025,AAPL,2136
1818,01-02-2025,AAPL,2137
1819,02-02-2025,AAPL,2138
1820,03-02-2025,AAPL,2139
1821,04-02-2025,AAPL,2140
1822,05-02-2025,AAPL,2141
1823,06-02-2025,AAPL,2142
1824,07-02-2025,AAPL,2143
1825,08-02-2025,AAPL,2144
1826,09-02-2025,AAPL,2145
1827,10-02-2025,AAPL,2146
1828,11-02-2025,AAPL,2147
1829,12-02-2025,AAPL,2148
1830,13-02-2025,AAPL,2149
1831,14-02-2025,AAPL,2150
1832,15-02-2025,AAPL,2151
1833,16-02-2025,AAPL,2152
1834,17-02-2025,AAPL,2153
1835,18-02-2025,AAPL,2154
1836,19-02-2025,AAPL,2155
1837,20-02-2025,AAPL,2156
1838,21-02-2025,AAPL,2157
1839,22-02-2025,AAPL,2158
1840,23-02-2025,AAPL,2159
1841,24-02-2025,AAPL,2160
1842,25-02-2025,AAPL,2161
1843,26-02-2025,AAPL,2162
1844,27-02-2025,AAPL,2163
1845,28-02-2025,AAPL,2164
1846,01-03-2025,AAPL,2165
1847,02-03-2025,AAPL,2166
1848,03-03-2025,AAPL,2167
1849,04-03-2025,AAPL,2168
1850,05-03-2025,AAPL,2169
1851,06-03-2025,AAPL,2170
1852,07-03-2025,AAPL,2171
1853,08-03-2025,AAPL,2172
1854,09-03-2025,AAPL,2173
1855,10-03-2025,AAPL,2174
1856,11-03-2025,AAPL,2175
1857,12-03-2025,AAPL,2176
1858,13-03-2025,AAPL,2177
1859,14-03-2025,AAPL,2178
1860,15-03-2025,AAPL,2179
1861,16-03-2025,AAPL,2180
1862,17-03-2025,AAPL,2181
1863,18-03-2025,AAPL,2182
1864,19-03-2025,AAPL,2183
1865,20-03-2025,AAPL,2184
1866,21-03-2025,AAPL,2185
1867,22-03-2025,AAPL,2186
1868,23-03-2025,AAPL,2187
1869,24-03-2025,AAPL,2188
1870,25-03-2025,AAPL,2189
1871,26-03-2025,AAPL,2190
1872,27-03-2025,AAPL,2191
1873,28-03-2025,AAPL,2192
1874,29-03-2025,AAPL,2193
1875,30-03-2025,AAPL,2194
1876,31-03-2025,AAPL,2195
1877,01-04-2025,AAPL,2196
1878,02-04-2025,AAPL,2197
1879,03-04-2025,AAPL,2198
1880,04-04-2025,AAPL,2199
1881,05-04-2025,AAPL,2200
1882,06-04-2025,AAPL,2201
1883,07-04-2025,AAPL,2202
1884,08-04-2025,AAPL,2203
1885,09-04-2025,AAPL,2204
1886,10-04-2025,AAPL,2205
1887,11-04-2025,AAPL,2206
1888,12-04-2025,AAPL,2207
1889,13-04-2025,AAPL,2208
1890,14-04-2025,AAPL,2209
1891,15-04-2025,AAPL,2210
1892,16-04-2025,AAPL,2211
1893,17-04-2025,AAPL,2212
1894,18-04-2025,AAPL,2213
1895,19-04-2025,AAPL,2214
1896,20-04-2025,AAPL,2215
1897,21-04-2025,AAPL,2216
1898,22-04-2025,AAPL,2217
1899,23-04-2025,AAPL,2218
1900,24-04-2025,AAPL,2219
1901,25-04-2025,AAPL,2220
1902,26-04-2025,AAPL,2221
1903,27-04-2025,AAPL,2222
1904,28-04-2025,AAPL,2223
1905,29-04-2025,AAPL,2224
1906,30-04-2025,AAPL,2225
1907,01-05-2025,AAPL,2226
1908,02-05-2025,AAPL,2227
1909,03-05-2025,AAPL,2228
1910,04-05-2025,AAPL,2229
1911,05-05-2025,AAPL,2230
1912,06-05-2025,AAPL,2231
1913,07-05-2025,AAPL,2232
1914,08-05-2025,AAPL,2233
1915,09-05-2025,AAPL,2234
1916,10-05-2025,AAPL,2235
1917,11-05-2025,AAPL,2236
1918,12-05-2025,AAPL,2237
1919,13-05-2025,AAPL,2238
1920,14-05-2025,AAPL,2239
1921,15-05-2025,AAPL,2240
1922,16-05-2025,AAPL,2241
1923,17-05-2025,AAPL,2242
1924,18-05-2025,AAPL,2243
1925,19-05-2025,AAPL,2244
1926,20-05-2025,AAPL,2245
1927,21-05-2025,AAPL,2246
1928,22-05-2025,AAPL,2247
1929,23-05-2025,AAPL,2248
1930,24-05-2025,AAPL,2249
1931,25-05-2025,AAPL,2250
1932,26-05-2025,AAPL,2251
1933,27-05-2025,AAPL,2252
1934,28-05-2025,AAPL,2253
1935,29-05-2025,AAPL,2254
1936,30-05-2025,AAPL,2255
1937,31-05-2025,AAPL,2256
1938,01-06-2025,AAPL,2257
1939,02-06-2025,AAPL,2258
1940,03-06-2025,AAPL,2259
1941,04-06-2025,AAPL,2260
1942,05-06-2025,AAPL,2261
1943,06-06-2025,AAPL,2262
1944,07-06-2025,AAPL,2263
1945,08-06-2025,AAPL,2264
1946,09-06-2025,AAPL,2265
1947,10-06-2025,AAPL,2266
1948,11-06-2025,AAPL,2267
1949,12-06-2025,AAPL,2268
1950,13-06-2025,AAPL,2269
1951,14-06-2025,AAPL,2270
1952,15-06-2025,AAPL,2271
1953,16-06-2025,AAPL,2272
1954,17-06-2025,AAPL,2273
1955,18-06-2025,AAPL,2274
1956,19-06-2025,AAPL,2275
1957,20-06-2025,AAPL,2276
1958,21-06-2025,AAPL,2277
1959,22-06-2025,AAPL,2278
1960,23-06-2025,AAPL,2279
1961,24-06-2025,AAPL,2280
1962,25-06-2025,AAPL,2281
1963,26-06-2025,AAPL,2282
1964,27-06-2025,AAPL,2283
1965,28-06-2025,AAPL,2284
1966,29-06-2025,AAPL,2285
1967,30-06-2025,AAPL,2286
1968,01-07-2025,AAPL,2287
1969,02-07-2025,AAPL,2288
1970,03-07-2025,AAPL,2289
1971,04-07-2025,AAPL,2290
1972,05-07-2025,AAPL,2291
1973,06-07-2025,AAPL,2292
1974,07-07-2025,AAPL,2293
1975,08-07-2025,AAPL,2294
1976,09-07-2025,AAPL,2295
1977,10-07-2025,AAPL,2296
1978,11-07-2025,AAPL,2297
1979,12-07-2025,AAPL,2298
1980,13-07-2025,AAPL,2299
1981,14-07-2025,AAPL,2300
1982,15-07-2025,AAPL,2301
1983,16-07-2025,AAPL,2302
1984,17-07-2025,AAPL,2303
1985,18-07-2025,AAPL,2304
1986,19-07-2025,AAPL,2305
1987,20-07-2025,AAPL,2306
1988,21-07-2025,AAPL,2307
1989,22-07-2025,AAPL,2308
1990,23-07-2025,AAPL,2309
1991,24-07-2025,AAPL,2310
1992,25-07-2025,AAPL,2311
1993,26-07-2025,AAPL,2312
1994,27-07-2025,AAPL,2313
1995,28-07-2025,AAPL,2314
1996,29-07-2025,AAPL,2315
1997,30-07-2025,AAPL,2316
1998,31-07-2025,AAPL,2317
1999,01-08-2025,AAPL,2318
2000,02-08-2025,AAPL,2319
2001,03-08-2025,AAPL,2320
2002,04-08-2025,AAPL,2321
2003,05-08-2025,AAPL,2322
2004,06-08-2025,AAPL,2323
2005,07-08-2025,AAPL,2324
2006,08-08-2025,AAPL,2325
2007,09-08-2025,AAPL,2326
2008,10-08-2025,AAPL,2327
2009,11-08-2025,AAPL,2328
2010,12-08-2025,AAPL,2329
2011,13-08-2025,AAPL,2330
2012,14-08-2025,AAPL,2331
2013,15-08-2025,AAPL,2332
2014,16-08-2025,AAPL,2333
2015,17-08-2025,AAPL,2334
2016,18-08-2025,AAPL,2335
2017,19-08-2025,AAPL,2336
2018,20-08-2025,AAPL,2337
2019,21-08-2025,AAPL,2338
2020,22-08-2025,AAPL,2339
2021,23-08-2025,AAPL,2340
2022,24-08-2025,AAPL,2341
2023,25-08-2025,AAPL,2342
2024,26-08-2025,AAPL,2343
2025,27-08-2025,AAPL,2344
2026,28-08-2025,AAPL,2345
2027,29-08-2025,AAPL,2346
2028,30-08-2025,AAPL,2347
2029,31-08-2025,AAPL,2348
2030,01-09-2025,AAPL,2349
2031,02-09-2025,AAPL,2350
2032,03-09-2025,AAPL,2351
2033,04-09-2025,AAPL,2352
2034,05-09-2025,AAPL,2353
2035,06-09-2025,AAPL,2354
2036,07-09-2025,AAPL,2355
2037,08-09-2025,AAPL,2356
2038,09-09-2025,AAPL,2357
2039,10-09-2025,AAPL,2358
2040,11-09-2025,AAPL,2359
2041,12-09-2025,AAPL,2360
2042,13-09-2025,AAPL,2361
2043,14-09-2025,AAPL,2362
2044,15-09-2025,AAPL,2363
2045,16-09-2025,AAPL,2364
2046,17-09-2025,AAPL,2365
2047,18-09-2025,AAPL,2366
2048,19-09-2025,AAPL,2367
2049,20-09-2025,AAPL,2368
2050,21-09-2025,AAPL,2369
2051,22-09-2025,AAPL,2370
2052,23-09-2025,AAPL,2371
2053,24-09-2025,AAPL,2372
2054,25-09-2025,AAPL,2373
2055,26-09-2025,AAPL,2374
2056,27-09-2025,AAPL,2375
2057,28-09-2025,AAPL,2376
2058,29-09-2025,AAPL,2377
2059,30-09-2025,AAPL,2378
2060,01-10-2025,AAPL,2379
2061,02-10-2025,AAPL,2380
2062,03-10-2025,AAPL,2381
2063,04-10-2025,AAPL,2382
2064,05-10-2025,AAPL,2383
2065,06-10-2025,AAPL,2384
2066,07-10-2025,AAPL,2385
2067,08-10-2025,AAPL,2386
2068,09-10-2025,AAPL,2387
2069,10-10-2025,AAPL,2388
2070,11-10-2025,AAPL,2389
2071,12-10-2025,AAPL,2390
2072,13-10-2025,AAPL,2391
2073,14-10-2025,AAPL,2392
2074,15-10-2025,AAPL,2393
2075,16-10-2025,AAPL,2394
2076,17-10-2025,AAPL,2395
2077,18-10-2025,AAPL,2396
2078,19-10-2025,AAPL,2397
2079,20-10-2025,AAPL,2398
2080,21-10-2025,AAPL,2399
2081,22-10-2025,AAPL,2400
2082,23-10-2025,AAPL,2401
2083,24-10-2025,AAPL,2402
2084,25-10-2025,AAPL,2403
2085,26-10-2025,AAPL,2404
2086,27-10-2025,AAPL,2405
2087,28-10-2025,AAPL,2406
2088,29-10-2025,AAPL,2407
2089,30-10-2025,AAPL,2408
2090,31-10-2025,AAPL,2409
2091,01-11-2025,AAPL,2410
2092,02-11-2025,AAPL,2411
2093,03-11-2025,AAPL,2412
2094,04-11-2025,AAPL,2413
2095,05-11-2025,AAPL,2414
2096,06-11-2025,AAPL,2415
2097,07-11-2025,AAPL,2416
2098,08-11-2025,AAPL,2417
2099,09-11-2025,AAPL,2418
2100,10-11-2025,AAPL,2419
2101,11-11-2025,AAPL,2420
2102,12-11-2025,AAPL,2421
2103,13-11-2025,AAPL,2422
2104,14-11-2025,AAPL,2423
2105,15-11-2025,AAPL,2424
2106,16-11-2025,AAPL,2425
2107,17-11-2025,AAPL,2426
2108,18-11-2025,AAPL,2427
2109,19-11-2025,AAPL,2428
2110,20-11-2025,AAPL,2429
2111,21-11-2025,AAPL,2430
2112,22-11-2025,AAPL,2431
2113,23-11-2025,AAPL,2432
2114,24-11-2025,AAPL,2433
2115,25-11-2025,AAPL,2434
2116,26-11-2025,AAPL,2435
2117,27-11-2025,AAPL,2436
2118,28-11-2025,AAPL,2437
2119,29-11-2025,AAPL,2438
2120,30-11-2025,AAPL,2439
2121,01-12-2025,AAPL,2440
2122,02-12-2025,AAPL,2441
2123,03-12-2025,AAPL,2442
2124,04-12-2025,AAPL,2443
2125,05-12-2025,AAPL,2444
2126,06-12-2025,AAPL,2445
2127,07-12-2025,AAPL,2446
2128,08-12-2025,AAPL,2447
2129,09-12-2025,AAPL,2448
2130,10-12-2025,AAPL,2449
2131,11-12-2025,AAPL,2450
2132,12-12-2025,AAPL,2451
2133,13-12-2025,AAPL,2452
2134,14-12-2025,AAPL,2453
2135,15-12-2025,AAPL,2454
2136,16-12-2025,AAPL,2455
2137,17-12-2025,AAPL,2456
2138,18-12-2025,AAPL,2457
2139,19-12-2025,AAPL,2458
2140,20-12-2025,AAPL,2459
2141,21-12-2025,AAPL,2460
2142,22-12-2025,AAPL,2461
2143,23-12-2025,AAPL,2462
2144,24-12-2025,AAPL,2463
2145,25-12-2025,AAPL,2464
2146,26-12-2025,AAPL,2465
2147,27-12-2025,AAPL,2466
2148,28-12-2025,AAPL,2467
2149,29-12-2025,AAPL,2468
2150,30-12-2025,AAPL,2469
2151,31-12-2025,AAPL,2470
2152,01-01-2026,AAPL,2471
2153,02-01-2026,AAPL,2472
2154,03-01-2026,AAPL,2473
2155,04-01-2026,AAPL,2474
2156,05-01-2026,AAPL,2475
2157,06-01-2026,AAPL,2476
2158,07-01-2026,AAPL,2477
2159,08-01-2026,AAPL,2478
2160,09-01-2026,AAPL,2479
2161,10-01-2026,AAPL,2480
2162,11-01-2026,AAPL,2481
2163,12-01-2026,AAPL,2482
2164,13-01-2026,AAPL,2483
2165,14-01-2026,AAPL,2484
2166,15-01-2026,AAPL,2485
2167,16-01-2026,AAPL,2486
2168,17-01-2026,AAPL,2487
2169,18-01-2026,AAPL,2488
2170,19-01-2026,AAPL,2489
2171,20-01-2026,AAPL,2490
2172,21-01-2026,AAPL,2491
2173,22-01-2026,AAPL,2492
2174,23-01-2026,AAPL,2493
2175,24-01-2026,AAPL,2494
2176,25-01-2026,AAPL,2495
2177,26-01-2026,AAPL,2496
2178,27-01-2026,AAPL,2497
2179,28-01-2026,AAPL,2498
2180,29-01-2026,AAPL,2499
2181,30-01-2026,AAPL,2500
2182,31-01-2026,AAPL,2501
2183,01-02-2026,AAPL,2502
2184,02-02-2026,AAPL,2503
2185,03-02-2026,AAPL,2504
2186,04-02-2026,AAPL,2505
2187,05-02-2026,AAPL,2506
2188,06-02-2026,AAPL,2507
2189,07-02-2026,AAPL,2508
2190,08-02-2026,AAPL,2509
2191,09-02-2026,AAPL,2510
2192,10-02-2026,AAPL,2511
2193,11-02-2026,AAPL,2512
2194,12-02-2026,AAPL,2513
2195,13-02-2026,AAPL,2514
2196,14-02-2026,AAPL,2515
2197,15-02-2026,AAPL,2516
2198,16-02-2026,AAPL,2517
2199,17-02-2026,AAPL,2518
2200,18-02-2026,AAPL,2519
2201,19-02-2026,AAPL,2520
2202,20-02-2026,AAPL,2521
2203,21-02-2026,AAPL,2522
2204,22-02-2026,AAPL,2523
2205,23-02-2026,AAPL,2524
2206,24-02-2026,AAPL,2525
2207,25-02-2026,AAPL,2526
2208,26-02-2026,AAPL,2527
2209,27-02-2026,AAPL,2528
2210,28-02-2026,AAPL,2529
2211,01-03-2026,AAPL,2530
2212,02-03-2026,AAPL,2531
2213,03-03-2026,AAPL,2532
2214,04-03-2026,AAPL,2533
2215,05-03-2026,AAPL,2534
2216,06-03-2026,AAPL,2535
2217,07-03-2026,AAPL,2536
2218,08-03-2026,AAPL,2537
2219,09-03-2026,AAPL,2538
2220,10-03-2026,AAPL,2539
2221,11-03-2026,AAPL,2540
2222,12-03-2026,AAPL,2541
2223,13-03-2026,AAPL,2542
2224,14-03-2026,AAPL,2543
2225,15-03-2026,AAPL,2544
2226,16-03-2026,AAPL,2545
2227,17-03-2026,AAPL,2546
2228,18-03-2026,AAPL,2547
2229,19-03-2026,AAPL,2548
2230,20-03-2026,AAPL,2549
2231,21-03-2026,AAPL,2550
2232,22-03-2026,AAPL,2551
2233,23-03-2026,AAPL,2552
2234,24-03-2026,AAPL,2553
2235,25-03-2026,AAPL,2554
2236,26-03-2026,AAPL,2555
2237,27-03-2026,AAPL,2556
2238,28-03-2026,AAPL,2557
2239,29-03-2026,AAPL,2558
2240,30-03-2026,AAPL,2559
2241,31-03-2026,AAPL,2560
2242,01-04-2026,AAPL,2561
2243,02-04-2026,AAPL,2562
2244,03-04-2026,AAPL,2563
2245,04-04-2026,AAPL,2564
2246,05-04-2026,AAPL,2565
2247,06-04-2026,AAPL,2566
2248,07-04-2026,AAPL,2567
2249,08-04-2026,AAPL,2568
2250,09-04-2026,AAPL,2569
2251,10-04-2026,AAPL,2570
2252,11-04-2026,AAPL,2571
2253,12-04-2026,AAPL,2572
2254,13-04-2026,AAPL,2573
2255,14-04-2026,AAPL,2574
2256,15-04-2026,AAPL,2575
2257,16-04-2026,AAPL,2576
2258,17-04-2026,AAPL,2577
2259,18-04-2026,AAPL,2578
2260,19-04-2026,AAPL,2579
2261,20-04-2026,AAPL,2580
2262,21-04-2026,AAPL,2581
2263,22-04-2026,AAPL,2582
2264,23-04-2026,AAPL,2583
2265,24-04-2026,AAPL,2584
2266,25-04-2026,AAPL,2585
2267,26-04-2026,AAPL,2586
2268,27-04-2026,AAPL,2587
2269,28-04-2026,AAPL,2588
2270,29-04-2026,AAPL,2589
2271,30-04-2026,AAPL,2590
2272,01-05-2026,AAPL,2591
2273,02-05-2026,AAPL,2592
2274,03-05-2026,AAPL,2593
2275,04-05-2026,AAPL,2594
2276,05-05-2026,AAPL,2595
2277,06-05-2026,AAPL,2596
2278,07-05-2026,AAPL,2597
2279,08-05-2026,AAPL,2598
2280,09-05-2026,AAPL,2599
2281,10-05-2026,AAPL,2600
2282,11-05-2026,AAPL,2601
2283,12-05-2026,AAPL,2602
2284,13-05-2026,AAPL,2603
2285,14-05-2026,AAPL,2604
2286,15-05-2026,AAPL,2605
2287,16-05-2026,AAPL,2606
2288,17-05-2026,AAPL,2607
2289,18-05-2026,AAPL,2608
2290,19-05-2026,AAPL,2609
2291,20-05-2026,AAPL,2610
2292,21-05-2026,AAPL,2611
2293,22-05-2026,AAPL,2612
2294,23-05-2026,AAPL,2613
2295,24-05-2026,AAPL,2614
2296,25-05-2026,AAPL,2615
2297,26-05-2026,AAPL,2616
2298,27-05-2026,AAPL,2617
2299,28-05-2026,AAPL,2618
2300,29-05-2026,AAPL,2619
2301,30-05-2026,AAPL,2620
2302,31-05-2026,AAPL,2621
2303,01-06-2026,AAPL,2622
2304,02-06-2026,AAPL,2623
2305,03-06-2026,AAPL,2624
2306,04-06-2026,AAPL,2625
2307,05-06-2026,AAPL,2626
2308,06-06-2026,AAPL,2627
2309,07-06-2026,AAPL,2628
2310,08-06-2026,AAPL,2629
2311,09-06-2026,AAPL,2630
2312,10-06-2026,AAPL,2631
2313,11-06-2026,AAPL,2632
2314,12-06-2026,AAPL,2633
2315,13-06-2026,AAPL,2634
2316,14-06-2026,AAPL,2635
2317,15-06-2026,AAPL,2636
2318,16-06-2026,AAPL,2637
2319,17-06-2026,AAPL,2638
2320,18-06-2026,AAPL,2639
2321,19-06-2026,AAPL,2640
2322,20-06-2026,AAPL,2641
2323,21-06-2026,AAPL,2642
2324,22-06-2026,AAPL,2643
2325,23-06-2026,AAPL,2644
2326,24-06-2026,AAPL,2645
2327,25-06-2026,AAPL,2646
2328,26-06-2026,AAPL,2647
2329,27-06-2026,AAPL,2648
2330,28-06-2026,AAPL,2649
2331,29-06-2026,AAPL,2650
2332,30-06-2026,AAPL,2651
2333,01-07-2026,AAPL,2652
2334,02-07-2026,AAPL,2653
2335,03-07-2026,AAPL,2654
2336,04-07-2026,AAPL,2655
2337,05-07-2026,AAPL,2656
2338,06-07-2026,AAPL,2657
2339,07-07-2026,AAPL,2658
2340,08-07-2026,AAPL,2659
2341,09-07-2026,AAPL,2660
2342,10-07-2026,AAPL,2661
2343,11-07-2026,AAPL,2662
2344,12-07-2026,AAPL,2663
2345,13-07-2026,AAPL,2664
2346,14-07-2026,AAPL,2665
2347,15-07-2026,AAPL,2666
2348,16-07-2026,AAPL,2667
2349,17-07-2026,AAPL,2668
2350,18-07-2026,AAPL,2669
2351,19-07-2026,AAPL,2670
2352,20-07-2026,AAPL,2671
2353,21-07-2026,AAPL,2672
2354,22-07-2026,AAPL,2673
2355,23-07-2026,AAPL,2674
2356,24-07-2026,AAPL,2675
2357,25-07-2026,AAPL,2676
2358,26-07-2026,AAPL,2677
2359,27-07-2026,AAPL,2678
2360,28-07-2026,AAPL,2679
2361,29-07-2026,AAPL,2680
2362,30-07-2026,AAPL,2681
2363,31-07-2026,AAPL,2682
2364,01-08-2026,AAPL,2683
2365,02-08-2026,AAPL,2684
2366,03-08-2026,AAPL,2685
2367,04-08-2026,AAPL,2686
2368,05-08-2026,AAPL,2687
2369,06-08-2026,AAPL,2688
2370,07-08-2026,AAPL,2689
2371,08-08-2026,AAPL,2690
2372,09-08-2026,AAPL,2691
2373,10-08-2026,AAPL,2692
2374,11-08-2026,AAPL,2693
2375,12-08-2026,AAPL,2694
2376,13-08-2026,AAPL,2695
2377,14-08-2026,AAPL,2696
2378,15-08-2026,AAPL,2697
2379,16-08-2026,AAPL,2698
2380,17-08-2026,AAPL,2699
2381,18-08-2026,AAPL,2700
2382,19-08-2026,AAPL,2701
2383,20-08-2026,AAPL,2702
2384,21-08-2026,AAPL,2703
2385,22-08-2026,AAPL,2704
2386,23-08-2026,AAPL,2705
2387,24-08-2026,AAPL,2706
2388,25-08-2026,AAPL,2707
2389,26-08-2026,AAPL,2708
2390,27-08-2026,AAPL,2709
2391,28-08-2026,AAPL,2710
2392,29-08-2026,AAPL,2711
2393,30-08-2026,AAPL,2712
2394,31-08-2026,AAPL,2713
2395,01-09-2026,AAPL,2714
2396,02-09-2026,AAPL,2715
2397,03-09-2026,AAPL,2716
2398,04-09-2026,AAPL,2717
2399,05-09-2026,AAPL,2718
2400,06-09-2026,AAPL,2719
2401,07-09-2026,AAPL,2720
2402,08-09-2026,AAPL,2721
2403,09-09-2026,AAPL,2722
2404,10-09-2026,AAPL,2723
2405,11-09-2026,AAPL,2724
2406,12-09-2026,AAPL,2725
2407,13-09-2026,AAPL,2726
2408,14-09-2026,AAPL,2727
2409,15-09-2026,AAPL,2728
2410,16-09-2026,AAPL,2729
2411,17-09-2026,AAPL,2730
2412,18-09-2026,AAPL,2731
2413,19-09-2026,AAPL,2732
2414,20-09-2026,AAPL,2733
2415,21-09-2026,AAPL,2734
2416,22-09-2026,AAPL,2735
2417,23-09-2026,AAPL,2736
2418,24-09-2026,AAPL,2737
2419,25-09-2026,AAPL,2738
2420,26-09-2026,AAPL,2739
2421,27-09-2026,AAPL,2740
2422,28-09-2026,AAPL,2741
2423,29-09-2026,AAPL,2742
